station,lat,lon,n_years,years
32222099999,59.6,160.7333333,1,2015
32252099999,58.5,159.1666666,6,2015;2016;2017;2018;2019;2020
32287099999,57.0833333,156.7,6,2015;2016;2017;2018;2019;2020
32333099999,57.65,163.2333333,6,2015;2016;2017;2018;2019;2020
32389099999,56.3166666,160.8333333,6,2015;2016;2017;2018;2019;2020
32408099999,56.2166666,162.7166666,6,2015;2016;2017;2018;2019;2020
32411099999,55.5833333,155.5833333,6,2015;2016;2017;2018;2019;2020
32477099999,54.3,155.9333333,6,2015;2016;2017;2018;2019;2020
32496099999,54.717,158.717,2,2017;2020
32497099999,54.167,158.0,2,2018;2019
32509099999,54.1166666,159.9833333,6,2015;2016;2017;2018;2019;2020
32519099999,54.6166666,161.2,1,2015
32540099999,53.167889,158.453669,6,2015;2016;2017;2018;2019;2020
32559099999,53.1,160.033,2,2015;2019
32562099999,52.8333333,156.3,6,2015;2016;2017;2018;2019;2020
32583099999,52.8666666,158.65,6,2015;2016;2017;2018;2019;2020
32594099999,51.4833333,156.4833333,6,2015;2016;2017;2018;2019;2020
32618099999,55.2,165.9833333,6,2015;2016;2017;2018;2019;2020
33000399999,48.043333,33.21,6,2015;2016;2017;2018;2019;2020
33000499999,48.357222,35.100556,6,2015;2016;2017;2018;2019;2020
33000599999,48.883,24.683,6,2015;2016;2017;2018;2019;2020
33008099999,52.108334,23.898056,6,2015;2016;2017;2018;2019;2020
33019099999,52.1166666,26.1166666,6,2015;2016;2017;2018;2019;2020
33027099999,52.2166666,27.8666666,6,2015;2016;2017;2018;2019;2020
33036099999,52.0363889,29.1666666,6,2015;2016;2017;2018;2019;2020
33038099999,52.25,29.8333333,6,2015;2016;2017;2018;2019;2020
33041099999,52.527022,31.016692,6,2015;2016;2017;2018;2019;2020
33049099999,52.1833333,32.5833333,4,2015;2016;2017;2020
33058099999,52.05,33.95,3,2015;2016;2020
33067099999,51.4833333,23.85,3,2015;2016;2020
33088099999,51.2833333,26.6166666,6,2015;2016;2017;2018;2019;2020
33124099999,51.8166666,30.2475,6,2015;2016;2017;2018;2019;2020
33135099999,51.4666666,31.25,6,2015;2016;2017;2018;2019;2020
33173099999,51.2166666,24.6833333,3,2015;2016;2020
33177099999,50.8333333,24.3166666,6,2015;2016;2017;2018;2019;2020
33187099999,50.7,25.5,3,2015;2016;2020
33203099999,51.2166666,27.6333333,3,2015;2016;2020
33213099999,51.3166666,28.7833333,3,2015;2016;2020
33228099999,50.7,29.5833333,3,2015;2016;2020
33231099999,51.2833333,30.2333333,3,2015;2016;2020
33236099999,50.95,30.883,3,2015;2016;2020
33246099999,51.05,31.9,3,2015;2016;2020
33261099999,51.2333333,33.2,6,2015;2016;2017;2018;2019;2020
33268099999,50.7666666,33.45,3,2015;2016;2020
33275099999,50.85,34.6666666,6,2015;2016;2017;2018;2019;2020
33287099999,50.25,23.6333333,3,2015;2016;2020
33296099999,50.417,25.75,3,2015;2016;2020
33297099999,50.1,25.15,3,2015;2016;2020
33299099999,50.1333333,25.7333333,3,2015;2016;2020
33301099999,50.607142,26.141622,6,2015;2016;2017;2018;2019;2020
33301299999,47.05,31.917,6,2015;2016;2017;2018;2019;2020
33312099999,50.6,27.6333333,3,2015;2016;2020
33317099999,50.1666666,27.0333333,6,2015;2016;2017;2018;2019;2020
33325099999,50.2333333,28.7333333,6,2015;2016;2017;2018;2019;2020
33345099999,50.401944,30.451111,6,2015;2016;2017;2018;2019;2020
33345199999,50.603497,30.191933,6,2015;2016;2017;2018;2019;2020
33347099999,50.345,30.894722,6,2015;2016;2017;2018;2019;2020
33356099999,50.2166666,31.8,3,2015;2016;2020
33362099999,50.5833333,32.3833333,3,2015;2016;2020
33376099999,50.3666666,33.9833333,3,2015;2016;2020
33377099999,50.0,33.0166666,6,2015;2016;2017;2018;2019;2020
33393099999,49.8125,23.956111,6,2015;2016;2017;2018;2019;2020
33398099999,49.35,23.5166666,3,2015;2016;2020
33409099999,49.4333333,24.95,3,2015;2016;2020
33415099999,49.5333333,25.6666666,6,2015;2016;2017;2018;2019;2020
33429099999,49.4333333,26.9833333,6,2015;2016;2017;2018;2019;2020
33439099999,49.5666666,27.9333333,3,2015;2016;2020
33446099999,49.8333333,28.8833333,3,2015;2016;2020
33464099999,49.75,30.1166666,3,2015;2016;2020
33466099999,49.6666666,31.0,6,2015;2016;2017;2018;2019;2020
33484099999,49.6833333,32.5166666,3,2015;2016;2020
33495099999,49.6166666,33.2666666,3,2015;2016;2020
33506099999,49.6,34.55,6,2015;2016;2017;2018;2019;2020
33511099999,49.15,23.0333333,3,2015;2016;2020
33513099999,49.25,23.85,3,2015;2016;2020
33516099999,48.85,23.45,3,2015;2016;2020
33536099999,49.0166666,25.8,3,2015;2016;2020
33548099999,48.65,26.6666666,3,2015;2016;2020
33557099999,48.85,27.2666666,3,2015;2016;2020
33562099999,49.2333333,28.6,6,2015;2016;2017;2018;2019;2020
33564099999,49.0166666,28.1333333,3,2015;2016;2020
33571099999,49.25,29.233,1,2020
33577099999,48.8,29.4,3,2015;2016;2020
33581099999,49.2333333,30.1,3,2015;2016;2020
33586099999,49.0833333,30.9,3,2015;2016;2020
33587099999,48.7666666,30.2333333,6,2015;2016;2017;2018;2019;2020
33598099999,48.8333333,31.65,3,2015;2016;2020
33605099999,49.0833333,32.6666666,3,2015;2016;2020
33609099999,48.7166666,32.6666666,3,2015;2016;2020
33614099999,49.05,33.25,6,2015;2016;2017;2018;2019;2020
33621099999,49.15,34.2,3,2015;2016;2020
33631099999,48.6333333,22.2666666,6,2015;2016;2017;2018;2019;2020
33634099999,48.2,22.65,3,2015;2016;2020
33638099999,48.1833333,23.3,3,2015;2016;2020
33647099999,48.05,24.2,3,2015;2016;2020
33651099999,48.5333333,25.0333333,3,2015;2016;2020
33657099999,47.8666666,25.2166666,3,2015;2016;2020
33658099999,48.3666666,25.9,6,2015;2016;2017;2018;2019;2020
33663099999,48.45,27.7833333,6,2015;2016;2017;2018;2019;2020
33664099999,48.35,27.0833333,5,2016;2017;2018;2019;2020
33678099999,48.2,28.3,5,2016;2017;2018;2019;2020
33679099999,48.0333333,28.7,5,2016;2017;2018;2019;2020
33686099999,48.35,29.85,3,2015;2016;2020
33699099999,48.05,30.85,4,2015;2016;2018;2020
33705099999,48.2333333,31.4,3,2015;2016;2020
33711099999,48.5166666,32.2,6,2015;2016;2017;2018;2019;2020
33717099999,48.0666666,32.15,3,2015;2016;2020
33717599999,47.8666666,28.2166666,6,2015;2016;2017;2018;2019;2020
33723099999,48.4333333,33.9,3,2015;2016;2020
33744099999,47.5833333,27.7,5,2016;2017;2018;2019;2020
33745099999,47.7833333,27.95,5,2016;2017;2018;2019;2020
33748099999,47.3333333,28.0833333,5,2016;2017;2018;2019;2020
33749099999,47.3666666,28.4333333,5,2016;2017;2018;2019;2020
33754099999,47.7666666,29.0166666,5,2016;2017;2018;2019;2020
33761099999,47.85,30.2666666,6,2015;2016;2017;2018;2019;2020
33777099999,47.5666666,31.3333333,3,2015;2016;2020
33791099999,48.0333333,33.2166666,6,2015;2016;2017;2018;2019;2020
33805099999,47.5833333,34.45,3,2015;2016;2020
33810099999,47.1166666,28.3666666,1,2019
33815099999,47.0166666,28.9833333,6,2015;2016;2017;2018;2019;2020
33815199999,49.417,31.983,6,2015;2016;2017;2018;2019;2020
33821099999,47.2833333,29.1333333,5,2016;2017;2018;2019;2020
33824099999,47.05,29.0333333,1,2019
33829099999,46.9,29.6,5,2016;2017;2018;2019;2020
33833099999,47.0166666,30.75,3,2015;2016;2020
33834099999,46.85,30.0833333,3,2015;2016;2020
33837099999,46.426767,30.676464,6,2015;2016;2017;2018;2019;2020
33838799999,46.927744,28.930978,6,2015;2016;2017;2018;2019;2020
33838899999,47.838114,27.781475,4,2015;2016;2017;2018
33862099999,47.3166666,33.2833333,3,2015;2016;2020
33869099999,46.7833333,33.3666666,3,2015;2016;2020
33877099999,46.85,34.4,3,2015;2016;2020
33881099999,46.4833333,28.2833333,5,2016;2017;2018;2019;2020
33883099999,46.3,28.6333333,5,2016;2017;2018;2019;2020
33885099999,45.8833333,28.2333333,5,2016;2017;2018;2019;2020
33886099999,46.1,28.9,5,2016;2017;2018;2019;2020
33889099999,45.3666666,28.85,3,2015;2016;2020
33892099999,46.5166666,29.4833333,5,2016;2017;2018;2019;2020
33896099999,46.0166666,29.6666666,2,2016;2020
33902099999,46.6333333,32.5666666,6,2015;2016;2017;2018;2019;2020
33907099999,46.25,32.3,3,2015;2016;2020
33910099999,46.1666666,34.8166666,3,2015;2016;2020
33915099999,46.45,33.8833333,3,2015;2016;2020
33924099999,45.5166666,32.7,6,2015;2016;2017;2018;2019;2020
33929099999,45.1833333,33.3666666,1,2015
33939099999,45.65,34.2,1,2015
33945099999,44.8333333,33.95,1,2015
33946099999,44.6833333,34.1333333,6,2015;2016;2017;2018;2019;2020
33959099999,44.6833333,34.4333333,1,2015
33962099999,45.45,34.7333333,1,2015
33966099999,45.05,34.6,1,2015
33976099999,45.0333333,35.3833333,1,2015
33983099999,45.4,36.4166666,6,2015;2016;2017;2018;2019;2020
33990099999,44.4833333,34.1666666,1,2015
33998099999,44.4333333,34.0833333,6,2015;2016;2017;2018;2019;2020
34003099999,52.3166666,36.3,6,2015;2016;2017;2018;2019;2020
34009099999,51.7666666,36.1666666,6,2015;2016;2017;2018;2019;2020
34013099999,52.4333333,37.6,6,2015;2016;2017;2018;2019;2020
34047099999,51.8333333,41.4833333,6,2015;2016;2017;2018;2019;2020
34056099999,52.25,43.7833333,6,2015;2016;2017;2018;2019;2020
34072099999,52.3333333,46.3666666,6,2015;2016;2017;2018;2019;2020
34083099999,52.5,48.0833333,6,2015;2016;2017;2018;2019;2020
34098099999,52.0333333,48.8333333,6,2015;2016;2017;2018;2019;2020
34109099999,51.2,36.3166666,6,2015;2016;2017;2018;2019;2020
34110099999,51.1666666,37.35,6,2015;2016;2017;2018;2019;2020
34122099999,51.814211,39.229589,6,2015;2016;2017;2018;2019;2020
34123099999,51.7,39.2166666,6,2015;2016;2017;2018;2019;2020
34139099999,51.05,40.7,6,2015;2016;2017;2018;2019;2020
34146099999,51.3666666,42.0833333,6,2015;2016;2017;2018;2019;2020
34152099999,51.55,43.15,6,2015;2016;2017;2018;2019;2020
34163099999,51.6333333,45.45,6,2015;2016;2017;2018;2019;2020
34171099999,51.712631,46.171233,6,2015;2016;2017;2018;2019;2020
34172099999,51.565,46.046667,4,2015;2016;2017;2018
34186099999,51.3666666,48.3,6,2015;2016;2017;2018;2019;2020
34199099999,51.2,49.7333333,6,2015;2016;2017;2018;2019;2020
34202099999,50.8,35.7666666,6,2015;2016;2017;2018;2019;2020
34231099999,51.0,39.5,6,2015;2016;2017;2018;2019;2020
34238099999,51.4833333,40.4166666,6,2015;2016;2017;2018;2019;2020
34240099999,50.8,42.0,6,2015;2016;2017;2018;2019;2020
34247099999,50.4166666,41.05,6,2015;2016;2017;2018;2019;2020
34253099999,50.95,43.7333333,6,2015;2016;2017;2018;2019;2020
34254099999,50.5333333,42.6833333,6,2015;2016;2017;2018;2019;2020
34262099999,50.8333333,44.5666666,6,2015;2016;2017;2018;2019;2020
34267099999,50.3666666,44.1166666,6,2015;2016;2017;2018;2019;2020
34273099999,50.95,46.9666666,6,2015;2016;2017;2018;2019;2020
34300099999,49.924786,36.289986,6,2015;2016;2017;2018;2019;2020
34302099999,50.2,35.5333333,3,2015;2016;2020
34304099999,49.85,35.2333333,3,2015;2016;2020
34312099999,50.0666666,37.3833333,3,2015;2016;2020
34319099999,49.6333333,37.7,3,2015;2016;2020
34321099999,50.2166666,38.1,6,2015;2016;2017;2018;2019;2020
34336099999,49.9333333,40.5666666,6,2015;2016;2017;2018;2019;2020
34344099999,49.8,41.15,6,2015;2016;2017;2018;2019;2020
34356099999,49.8,43.6666666,6,2015;2016;2017;2018;2019;2020
34357099999,49.5666666,42.75,6,2015;2016;2017;2018;2019;2020
34363099999,50.0666666,45.3666666,6,2015;2016;2017;2018;2019;2020
34373099999,50.05,46.8833333,6,2015;2016;2017;2018;2019;2020
34391099999,50.15,48.55,6,2015;2016;2017;2018;2019;2020
34394099999,49.783,48.533,3,2018;2019;2020
34398099999,49.6666666,49.4833333,6,2015;2016;2017;2018;2019;2020
34401099999,49.3833333,35.45,3,2015;2016;2020
34407099999,48.8,35.25,3,2015;2016;2020
34409099999,48.9,36.3166666,3,2015;2016;2020
34415099999,49.1833333,37.3,6,2015;2016;2017;2018;2019;2020
34421099999,49.4166666,38.1666666,3,2015;2016;2020
34434099999,49.2166666,39.5833333,3,2015;2016;2020
34438099999,48.9333333,40.3833333,6,2015;2016;2017;2018;2019;2020
34445099999,49.2166666,41.8333333,6,2015;2016;2017;2018;2019;2020
34461099999,49.3,44.0,6,2015;2016;2017;2018;2019;2020
34473199999,49.4,46.8,3,2018;2019;2020
34476099999,49.1333333,46.85,6,2015;2016;2017;2018;2019;2020
34502099999,48.5333333,35.8333333,3,2015;2016;2020
34504099999,48.6,34.9666666,6,2015;2016;2017;2018;2019;2020
34509099999,48.1333333,36.2333333,3,2015;2016;2020
34510099999,48.6,37.9833333,3,2015;2016;2020
34524099999,48.35,38.4333333,1,2015
34535099999,48.3,40.3,6,2015;2016;2017;2018;2019;2020
34537099999,48.0833333,39.5,1,2015
34545099999,48.35,41.8666666,6,2015;2016;2017;2018;2019;2020
34555099999,48.3333333,43.1166666,6,2015;2016;2017;2018;2019;2020
34560099999,48.782528,44.345544,6,2015;2016;2017;2018;2019;2020
34578099999,48.0666666,46.1166666,6,2015;2016;2017;2018;2019;2020
34579099999,48.2166666,46.7333333,6,2015;2016;2017;2018;2019;2020
34601099999,47.867003,35.315692,6,2015;2016;2017;2018;2019;2020
34607099999,47.2666666,35.3333333,3,2015;2016;2020
34609099999,47.3333333,36.3333333,3,2015;2016;2020
34615099999,47.6166666,37.35,3,2015;2016;2020
34622099999,47.8,38.5166666,1,2015
34644099999,47.5833333,41.1,6,2015;2016;2017;2018;2019;2020
34646099999,47.6333333,42.1166666,6,2015;2016;2017;2018;2019;2020
34655099999,47.6333333,43.15,6,2015;2016;2017;2018;2019;2020
34662099999,47.9333333,44.7,6,2015;2016;2017;2018;2019;2020
34691099999,47.9,48.8,6,2015;2016;2017;2018;2019;2020
34704099999,46.8333333,35.3666666,3,2015;2016;2020
34708099999,46.6833333,35.85,3,2015;2016;2020
34712099999,47.0333333,37.5,6,2015;2016;2017;2018;2019;2020
34720099999,47.2,38.9,6,2015;2016;2017;2018;2019;2020
34727099999,46.8,38.2666666,6,2015;2016;2017;2018;2019;2020
34730099999,47.258208,39.818089,4,2015;2016;2017;2018
34740099999,46.5166666,41.35,6,2015;2016;2017;2018;2019;2020
34743099999,47.15,42.4833333,6,2015;2016;2017;2018;2019;2020
34759099999,46.5666666,43.6666666,6,2015;2016;2017;2018;2019;2020
34772099999,47.1333333,46.3166666,6,2015;2016;2017;2018;2019;2020
34785099999,46.9166666,47.9333333,6,2015;2016;2017;2018;2019;2020
34798099999,46.6,49.2666666,6,2015;2016;2017;2018;2019;2020
34824099999,46.0333333,38.15,6,2015;2016;2017;2018;2019;2020
34838099999,45.85,40.0833333,6,2015;2016;2017;2018;2019;2020
34845099999,46.0666666,41.9666666,6,2015;2016;2017;2018;2019;2020
34858099999,45.916667,43.35,6,2015;2016;2017;2018;2019;2020
34861099999,46.3666666,44.3333333,6,2015;2016;2017;2018;2019;2020
34866099999,46.1833333,45.35,6,2015;2016;2017;2018;2019;2020
34868099999,45.8,44.6333333,6,2015;2016;2017;2018;2019;2020
34871099999,46.3666666,46.0166666,6,2015;2016;2017;2018;2019;2020
34880099999,46.2833333,47.9833333,6,2015;2016;2017;2018;2019;2020
34887099999,45.8,47.2166666,6,2015;2016;2017;2018;2019;2020
34927099999,45.05,39.0333333,3,2015;2016;2017
34929099999,45.0333333,39.15,6,2015;2016;2017;2018;2019;2020
34949099999,45.109165,42.112778,6,2015;2016;2017;2018;2019;2020
34954099999,45.35,42.85,6,2015;2016;2017;2018;2019;2020
34958099999,45.1,43.45,6,2015;2016;2017;2018;2019;2020
34975099999,45.35,46.0333333,6,2015;2016;2017;2018;2019;2020
34984099999,45.4,47.35,6,2015;2016;2017;2018;2019;2020
35001099999,52.3833333,50.4666666,6,2015;2016;2017;2018;2019;2020
35007099999,51.8666666,50.3333333,6,2015;2016;2017;2018;2019;2020
35011099999,52.4333333,53.1333333,6,2015;2016;2017;2018;2019;2020
35026099999,52.2166666,57.4522222,6,2015;2016;2017;2018;2019;2020
35037099999,51.8666666,58.1833333,6,2015;2016;2017;2018;2019;2020
35067099999,51.8833333,66.3333333,6,2015;2016;2017;2018;2019;2020
35067599999,50.036597,82.494186,6,2015;2016;2017;2018;2019;2020
35078099999,51.8166666,68.3666666,6,2015;2016;2017;2018;2019;2020
35085099999,52.0,70.95,6,2015;2016;2017;2018;2019;2020
35092099999,52.5,73.1,6,2015;2016;2017;2018;2019;2020
35106099999,51.4,51.95,3,2018;2019;2020
35107099999,51.117,50.317,3,2018;2019;2020
35108099999,51.150833,51.543056,6,2015;2016;2017;2018;2019;2020
35117199999,51.159847,52.99778,2,2019;2020
35118099999,51.033,54.1,3,2018;2019;2020
35121099999,51.795786,55.456744,6,2015;2016;2017;2018;2019;2020
35125099999,51.4166666,56.4166666,1,2017
35127099999,51.0166666,55.6333333,6,2015;2016;2017;2018;2019;2020
35138099999,51.0666666,58.6,5,2015;2016;2017;2019;2020
35167099999,51.0833333,66.3,6,2015;2016;2017;2018;2019;2020
35173099999,51.6166666,69.8,6,2015;2016;2017;2018;2019;2020
35188099999,51.022222,71.466944,6,2015;2016;2017;2018;2019;2020
35217099999,50.25,52.5666666,6,2015;2016;2017;2018;2019;2020
35229099999,50.245833,57.206667,6,2015;2016;2017;2018;2019;2020
35234099999,50.733,57.9,3,2018;2019;2020
35235099999,50.7166666,58.6666666,6,2015;2016;2017;2018;2019;2020
35283099999,50.833,72.183,3,2018;2019;2020
35284099999,50.633,70.55,3,2018;2019;2020
35302099999,50.2,51.1666666,6,2015;2016;2017;2018;2019;2020
35315099999,49.517,53.517,3,2018;2019;2020
35325099999,49.933,56.4,3,2018;2019;2020
35334099999,49.8,57.9833333,6,2015;2016;2017;2018;2019;2020
35344099999,49.95,60.133,4,2015;2018;2019;2020
35357099999,49.6833333,69.5166666,6,2015;2016;2017;2018;2019;2020
35358099999,49.634722,63.482222,6,2015;2016;2017;2018;2019;2020
35361099999,50.1333333,65.2333333,3,2018;2019;2020
35363099999,50.2166667,66.8333333,3,2018;2019;2020
35394099999,49.670833,73.334444,6,2015;2016;2017;2018;2019;2020
35394299999,46.283333,48.006278,6,2015;2016;2017;2018;2019;2020
35394499999,66.0666666,76.5166666,1,2017
35394699999,40.147275,44.395881,6,2015;2016;2017;2018;2019;2020
35394899999,40.75,43.85,6,2015;2016;2017;2018;2019;2020
35406099999,49.05,51.8666666,6,2015;2016;2017;2018;2019;2020
35416099999,49.0666666,54.6833333,6,2015;2016;2017;2018;2019;2020
35426099999,49.15,57.1166666,6,2015;2016;2017;2018;2019;2020
35437099999,48.817,58.217,4,2017;2018;2019;2020
35449099999,48.833,62.1,3,2018;2019;2020
35475099999,49.0166666,68.6666666,6,2015;2016;2017;2018;2019;2020
35497099999,48.85,72.8666666,6,2015;2016;2017;2018;2019;2020
35498099999,48.783,73.667,4,2017;2018;2019;2020
35522099999,48.733,56.033,3,2018;2019;2020
35532099999,48.6333333,58.5,6,2015;2016;2017;2018;2019;2020
35563099999,48.583,67.083,5,2015;2017;2018;2019;2020
35576099999,48.3,69.65,6,2015;2016;2017;2018;2019;2020
35615099999,47.6333333,53.3166666,6,2015;2016;2017;2018;2019;2020
35656099999,47.633,64.583,3,2018;2019;2020
35662099999,47.8333333,66.7333333,6,2015;2016;2017;2018;2019;2020
35671099999,47.8,67.7166666,6,2015;2016;2017;2018;2019;2020
35687099999,47.99835,70.770658,1,2020
35699099999,47.45,74.8166666,6,2015;2016;2017;2018;2019;2020
35700099999,47.1166666,51.9166666,6,2015;2016;2017;2018;2019;2020
35701099999,47.2166666,50.9833333,6,2015;2016;2017;2018;2019;2020
35705099999,46.867,51.25,3,2018;2019;2020
35746099999,46.7833333,61.6666667,6,2015;2016;2017;2018;2019;2020
35793099999,47.2166666,73.35,6,2015;2016;2017;2018;2019;2020
35796099999,46.8,75.0833333,6,2015;2016;2017;2018;2019;2020
35816099999,46.233,54.483,3,2018;2019;2020
35849099999,45.7666666,62.1166666,6,2015;2016;2017;2018;2019;2020
35895099999,46.033,73.533,3,2018;2019;2020
35925099999,45.4,56.1166666,6,2015;2016;2017;2018;2019;2020
35927099999,45.25,55.083,4,2016;2018;2019;2020
35953099999,45.5,64.0833333,6,2015;2016;2017;2018;2019;2020
35969099999,45.25,67.0666666,6,2015;2016;2017;2018;2019;2020
36003099999,52.195,77.073889,6,2015;2016;2017;2018;2019;2020
36012099999,52.35,78.333,3,2018;2019;2020
36015099999,51.483,77.767,3,2018;2019;2020
36020099999,52.4833333,80.1666666,4,2015;2016;2017;2018
36021099999,52.25,79.1833333,6,2015;2016;2017;2018;2019;2020
36022099999,52.0166666,80.3666666,6,2015;2016;2017;2018;2019;2020
36026099999,51.0666666,79.4166666,6,2015;2016;2017;2018;2019;2020
36034099999,51.5755556,81.2166666,6,2015;2016;2017;2018;2019;2020
36038099999,51.15,82.2,6,2015;2016;2017;2018;2019;2020
36058099999,51.4333333,86.0,6,2015;2016;2017;2018;2019;2020
36061099999,52.25,87.1166666,6,2015;2016;2017;2018;2019;2020
36064099999,51.7666666,87.6,6,2015;2016;2017;2018;2019;2020
36073099999,52.2666666,90.8,1,2015
36078099999,51.0166666,90.2166666,6,2015;2016;2017;2018;2019;2020
36083099999,52.05,92.1666666,6,2015;2016;2017;2018;2019;2020
36090099999,51.1333333,93.6833333,6,2015;2016;2017;2018;2019;2020
36091099999,52.25,93.0166666,6,2015;2016;2017;2018;2019;2020
36092099999,52.15,93.9166666,6,2015;2016;2017;2018;2019;2020
36096099999,51.7166666,94.5,6,2015;2016;2017;2018;2019;2020
36103099999,52.4666666,96.1,6,2015;2016;2017;2018;2019;2020
36104099999,51.4833333,95.5833333,6,2015;2016;2017;2018;2019;2020
36126099999,50.8,75.7,3,2018;2019;2020
36152099999,50.8666666,78.35,6,2015;2016;2017;2018;2019;2020
36177099999,50.4166666,80.3,6,2015;2016;2017;2018;2019;2020
36197099999,50.1666666,82.0333333,6,2015;2016;2017;2018;2019;2020
36208099999,50.3333333,83.55,6,2015;2016;2017;2018;2019;2020
36229099999,50.2833333,85.6166666,6,2015;2016;2017;2018;2019;2020
36259099999,50.0166666,88.6833333,6,2015;2016;2017;2018;2019;2020
36278099999,50.3833333,90.4333333,6,2015;2016;2017;2018;2019;2020
36307099999,50.25,95.1666666,6,2015;2016;2017;2018;2019;2020
36341099999,49.7833333,76.3833333,6,2015;2016;2017;2018;2019;2020
