station,lat,lon,n_years_ok,total_hours,common_hours,has_valid_month_1pt_fixed12,has_valid_month_2pt_fixed_00_12,has_valid_month_1pt_daily_mean,has_valid_month_2pt_dynamic,has_valid_month_baseline,has_valid_month_scaled
96091099999,0.922683,104.532311,6,17358,17074,True,True,True,True,True,True
96109099999,0.461169,101.444642,6,41108,40918,True,True,True,True,True,True
96145099999,3.2,106.25,6,17259,16859,True,True,True,True,True,True
96147099999,3.908714,108.387897,6,10450,9698,True,True,True,True,True,True
96163099999,-0.874989,100.351881,6,17307,16983,True,True,True,True,True,True
96171099999,-0.35,102.3333333,6,17307,16893,True,True,True,True,True,True
96179099999,-0.479189,104.579283,6,17390,0,False,False,False,False,False,False
96195099999,-1.638017,103.644378,6,17259,16858,True,True,True,True,True,True
96207099999,-2.7666667,101.3666667,6,16231,14822,True,True,True,True,True,True
96221099999,-2.897922,104.701378,6,40260,40066,True,True,True,True,True,True
96237099999,-2.17,106.13,6,17272,16880,True,True,True,True,True,True
96249099999,-2.745722,107.754917,6,17212,16718,True,True,True,True,True,True
96253099999,-3.8637,102.339036,6,17140,16465,True,True,True,True,True,True
96295099999,-5.242339,105.178939,6,17125,16660,True,True,True,True,True,True
96315099999,4.9442,114.928353,6,52310,52189,True,True,True,True,True,True
96323099999,4.5833333,114.2,2,5,0,False,False,False,False,False,False
96413099999,1.484697,110.346933,6,52468,52335,True,True,True,True,True,True
96421099999,2.261603,111.985322,6,52327,52155,True,True,True,True,True,True
96441099999,3.12385,113.020472,6,52356,52166,True,True,True,True,True,True
96449099999,4.322014,113.986806,6,52348,52156,True,True,True,True,True,True
96465099999,5.300683,115.250181,6,52350,0,False,False,False,False,False,False
96471099999,5.937208,116.051181,6,52474,52356,True,True,True,True,True,True
96477099999,6.9166667,116.8333333,6,52254,51810,True,True,True,True,True,True
96481099999,4.313369,118.121953,6,52297,52132,True,True,True,True,True,True
96491099999,5.900897,118.059486,6,52356,52183,True,True,True,True,True,True
96505099999,3.7333333,115.6833333,6,8491,0,False,False,True,True,True,True
96509099999,3.3333333,117.5666666,6,25542,0,False,False,False,False,False,False
96525099999,2.85,117.3333333,6,17312,16940,True,True,True,True,True,True
96529099999,2.15,117.4333333,6,17208,16700,True,True,True,True,True,True
96535099999,1.7666666,109.3,6,10804,0,False,False,False,False,False,False
96557099999,-0.35,111.7833333,6,12988,12722,True,True,True,True,True,True
96559099999,0.063619,111.473428,6,16467,16005,True,True,True,True,True,True
96565099999,0.8833333,112.9333333,6,10728,10404,True,True,True,True,True,True
96581099999,-0.150711,109.403892,6,31977,31704,True,True,True,True,True,True
96595099999,-0.95,114.9,6,12979,12701,True,True,True,True,True,True
96607099999,-0.484531,117.157111,6,11047,10750,True,True,True,True,True,True
96615099999,-1.816639,109.963483,6,17214,16643,True,True,True,True,True,True
96633099999,-1.268272,116.894478,6,39165,0,False,False,False,False,False,False
96633699999,-7.5,110.75,5,10435,5592,True,True,True,True,True,True
96645099999,-2.705197,111.673208,6,17243,16872,True,True,True,True,True,True
96655099999,-2.225128,113.942661,6,17269,16956,True,True,True,True,True,True
96685099999,-3.442356,114.762553,6,39637,39262,True,True,True,True,True,True
96695099999,-3.4,116.2166667,6,12971,12746,True,True,True,True,True,True
96737099999,-6.1166666,106.1333333,6,17204,16694,True,True,True,True,True,True
96739099999,-6.3,106.5666666,6,17084,16519,True,True,True,True,True,True
96741099999,-6.1,106.8666666,6,17322,0,False,False,False,False,False,False
96745099999,-6.1833333,106.8333333,6,17232,16778,True,True,True,True,True,True
96749099999,-6.125567,106.655897,6,52418,52271,True,True,True,True,True,True
96749599999,-6.266608,106.891117,6,27120,19745,True,True,True,True,True,True
96751099999,-6.7,106.9333333,6,17174,16657,True,True,True,True,True,True
96781099999,-6.900625,107.576294,6,14630,13411,True,True,True,True,True,True
96781599999,-6.900625,107.576294,1,3,0,False,False,False,False,False,False
96791099999,-6.75,108.2666666,6,17144,16611,True,True,True,True,True,True
96797099999,-6.85,109.15,6,17158,16614,True,True,True,True,True,True
96805099999,-7.7333333,109.0166666,6,17235,16874,True,True,True,True,True,True
96837099999,-6.9666666,110.4166666,6,17273,16907,True,True,True,True,True,True
96839099999,-6.9833333,110.3833333,6,35170,34792,True,True,True,True,True,True
96925099999,-5.85,112.6333333,6,17233,0,False,False,False,False,False,False
96933099999,-7.2166667,112.7166667,6,7232,0,False,False,False,False,False,False
96935099999,-7.379747,112.786719,6,17368,0,False,False,False,False,False,False
96935599999,-7.379831,112.786858,6,31415,0,False,False,False,False,False,False
96937099999,-7.2166667,113.7166667,6,10628,0,False,False,False,False,False,False
96973099999,-7.05,113.9666666,6,17301,0,False,False,False,False,False,False
96987099999,-8.2166666,114.3833333,6,17281,0,False,False,False,False,False,False
96995099999,-10.450556,105.690278,6,50659,0,False,False,False,False,False,False
96996099999,-12.188333,96.833889,6,51769,0,False,False,False,False,False,False
97008099999,3.683214,125.528019,6,16945,16381,True,True,True,True,True,True
97014099999,1.549256,124.926419,6,51328,51130,True,True,True,True,True,True
97016099999,1.4333333,125.1833333,6,17285,0,False,False,False,False,False,False
97028099999,1.0166667,120.8,6,16655,15529,True,True,True,True,True,True
97048099999,0.637119,122.849858,6,17207,16806,True,True,True,True,True,True
97072099999,-0.6833333,119.7333333,6,17301,16997,True,True,True,True,True,True
97086099999,-1.038919,122.771906,6,17036,0,False,False,False,False,False,False
97096099999,-1.416753,120.657669,6,16539,15872,True,True,True,True,True,True
97120099999,-2.5,119.0,6,17240,0,False,False,False,False,False,False
97126099999,-2.55,120.3666666,6,17266,16905,True,True,True,True,True,True
97142099999,-4.3,121.5333333,6,8403,0,False,False,False,False,False,False
97146099999,-4.082269,122.416792,6,9933,8492,True,True,True,True,True,True
97180099999,-5.061853,119.553997,6,51525,51367,True,True,True,True,True,True
97182099999,-5.0666666,119.55,6,17194,16748,True,True,True,True,True,True
97192099999,-5.4666667,122.6166667,6,17179,16832,True,True,True,True,True,True
97192599999,-8.748169,115.167172,6,47355,46190,True,True,True,True,True,True
97230099999,-8.7487,115.167211,6,17361,17126,True,True,True,True,True,True
97240099999,-8.75,116.2666666,6,49902,49733,True,True,True,True,True,True
97260099999,-8.489039,117.412119,6,17264,16830,True,True,True,True,True,True
97270099999,-8.539647,118.687322,6,17356,17095,True,True,True,True,True,True
97284099999,-8.6333333,120.45,6,10696,10312,True,True,True,True,True,True
97300099999,-8.640647,122.236889,6,17243,16819,True,True,True,True,True,True
97310099999,-8.2666667,122.9666667,6,17263,0,False,False,False,False,False,False
97320099999,-8.2166667,124.5666667,6,15106,14689,True,True,True,True,True,True
97340099999,-9.669217,120.302006,6,17206,16670,True,True,True,True,True,True
97372099999,-10.171583,123.671136,6,17250,16820,True,True,True,True,True,True
97372599999,-10.171583,123.671136,6,34137,30165,True,True,True,True,True,True
97378099999,-10.7333333,123.0666667,6,16877,16169,True,True,True,True,True,True
97380099999,-10.5,121.8333333,6,15090,14666,True,True,True,True,True,True
97406099999,1.8166667,127.8333333,6,17164,16587,True,True,True,True,True,True
97430099999,0.831414,127.381486,6,17302,0,False,False,False,False,False,False
97460099999,-1.6166667,124.55,6,17269,0,False,False,False,False,False,False
97502099999,-0.926358,131.121194,6,17223,0,False,False,False,False,False,False
97530099999,-0.891833,134.049183,6,17103,0,False,False,False,False,False,False
97560099999,-1.190017,136.107997,6,28355,0,False,False,False,False,False,False
97570099999,-1.8666667,136.2333333,6,14860,0,False,False,False,False,False,False
97580099999,-1.8333333,138.7166667,6,12298,0,False,False,False,False,False,False
97600099999,-2.0833333,126.0,6,14844,0,False,False,False,False,False,False
97630099999,-2.8833333,132.25,6,14948,14349,True,True,True,True,True,True
97682099999,-3.368183,135.496406,6,12961,12692,True,True,True,True,True,True
97686099999,-4.102511,138.957372,6,12769,11166,True,True,True,True,True,True
97690099999,-2.576953,140.516372,6,44316,43954,True,True,True,True,True,True
97698099999,-2.3666666,140.7166666,6,12869,0,False,False,False,False,False,False
97700099999,-3.25,127.0833333,6,17198,0,False,False,False,False,False,False
97722099999,-3.35,128.8833333,6,17104,0,False,False,False,False,False,False
97724099999,-3.710264,128.089136,6,32564,0,False,False,False,False,False,False
97748099999,-3.8,130.8333333,6,15136,14871,True,True,True,True,True,True
97760099999,-3.644517,133.695553,6,17019,16604,True,True,True,True,True,True
97780099999,-3.9166667,136.3666667,6,12781,12277,True,True,True,True,True,True
97790099999,-4.5333333,129.9,6,12773,0,False,False,False,False,False,False
97796099999,-4.7166667,136.4333333,6,17222,16800,True,True,True,True,True,True
97810099999,-5.6833333,132.75,6,17089,0,False,False,False,False,False,False
97876099999,-6.1,140.3,6,16590,16096,True,True,True,True,True,True
97900099999,-7.9833333,131.3,6,16515,0,False,False,False,False,False,False
97980099999,-8.520294,140.418453,6,17124,16507,True,True,True,True,True,True
98132099999,20.8,121.85,6,16995,0,False,False,False,False,False,False
98133099999,19.2666666,121.4666666,6,4627,0,False,False,False,False,False,False
98134099999,20.4333333,121.9666666,6,17737,0,False,False,False,False,False,False
98222099999,17.555331,120.355797,6,17654,17370,True,True,True,True,True,True
98223099999,18.178092,120.531522,6,39394,39213,True,True,True,True,True,True
98232099999,18.3666666,121.6333333,6,17754,17363,True,True,True,True,True,True
98233099999,17.638311,121.730614,6,17897,17596,True,True,True,True,True,True
98324099999,15.3333333,119.9666667,6,17465,17140,True,True,True,True,True,True
98325099999,16.0833333,120.35,6,17421,0,False,False,False,False,False,False
98327099999,15.185989,120.560325,6,42154,41839,True,True,True,True,True,True
98328099999,16.375103,120.619636,6,17509,17200,True,True,True,True,True,True
98330099999,15.4666666,120.95,5,11664,11353,True,True,True,True,True,True
98334099999,15.75,121.6333333,6,17692,0,False,False,False,False,False,False
98336099999,16.2666666,122.1333333,6,17686,17357,True,True,True,True,True,True
98425099999,14.5833333,120.9833333,6,17167,16831,True,True,True,True,True,True
98426041231,14.8,120.26667,6,51674,51462,True,True,True,True,True,True
98427099999,14.0166666,121.6,6,17498,17029,True,True,True,True,True,True
98428099999,14.495364,120.904075,6,17509,0,False,False,False,False,False,False
98429099999,14.508647,121.019581,6,52156,0,False,False,False,False,False,False
98430099999,14.65,121.05,6,17473,17121,True,True,True,True,True,True
98431099999,13.4166667,121.1833333,6,17278,17109,True,True,True,True,True,True
98432099999,14.0833333,121.05,6,17454,17112,True,True,True,True,True,True
98433099999,14.5833333,121.3666666,6,17446,17085,True,True,True,True,True,True
98434099999,14.75,121.65,6,17533,0,False,False,False,False,False,False
98435099999,14.1,122.0166666,6,17666,0,False,False,False,False,False,False
98440099999,14.129167,122.980181,6,17625,17271,True,True,True,True,True,True
98444099999,13.157064,123.746247,6,17664,0,False,False,False,False,False,False
98446099999,13.576439,124.205672,6,17699,17310,True,True,True,True,True,True
98524199999,12.121458,120.100031,1,1,0,False,False,False,False,False,False
98526099999,12.2166666,120.2,6,4580,0,False,False,False,False,False,False
98531099999,12.361517,121.046639,6,17482,17137,True,True,True,True,True,True
98536099999,12.5833333,122.2833333,6,17133,0,False,False,False,False,False,False
98536141231,14.8,120.26667,1,1,0,False,False,False,False,False,False
98537099999,11.683,122.383,5,116,15,False,False,True,True,True,True
98538099999,11.597669,122.751669,6,17290,0,False,False,False,False,False,False
98543099999,12.369367,123.629236,6,17697,0,False,False,False,False,False,False
98545099999,12.067,124.533,3,21,0,False,False,False,False,False,False
98546099999,12.502417,124.635778,6,17602,17227,True,True,True,True,True,True
98548099999,11.7833333,124.8833333,6,17489,17015,True,True,True,True,True,True
98550099999,11.227628,125.027758,6,7668,6651,True,True,True,True,True,True
98553099999,11.6666666,125.45,6,16808,0,False,False,False,False,False,False
98558099999,11.035544,125.741594,6,17510,0,False,False,False,False,False,False
98618099999,9.742119,118.758731,6,34961,0,False,False,False,False,False,False
98630099999,10.85,121.0,6,8508,0,False,False,False,False,False,False
98637099999,10.713067,122.541083,1,1,0,False,False,False,False,False,False
98642099999,9.333714,123.300472,6,28151,27941,True,True,True,True,True,True
98644099999,9.664081,123.853247,6,17263,16724,True,True,True,True,True,True
98644599999,11.16,123.95,1,1,0,False,False,False,False,False,False
98646099999,10.307542,123.979439,6,52143,0,False,False,False,False,False,False
98648099999,10.1333333,124.8666666,6,16983,0,False,False,False,False,False,False
98653099999,9.7833333,125.4833333,6,17523,0,False,False,False,False,False,False
98741099999,8.601261,123.334481,6,17143,0,False,False,False,False,False,False
98742099999,7.827197,123.458294,1,2,0,False,False,False,False,False,False
98745099999,7.617222,124.058611,1,1,0,False,False,False,False,False,False
98746099999,7.1666666,124.2166666,6,17329,17032,True,True,True,True,True,True
98747099999,8.4166666,124.6166666,6,321,0,False,False,False,False,False,False
98748099999,8.4833333,124.65,2,2,0,False,False,False,False,False,False
98751099999,8.15,125.1333333,6,17352,17049,True,True,True,True,True,True
98752099999,8.95,125.4833333,6,17377,17061,True,True,True,True,True,True
98753099999,7.125522,125.645778,6,48855,48620,True,True,True,True,True,True
98755099999,8.3666666,126.3333333,6,17396,17064,True,True,True,True,True,True
98836099999,6.922419,122.059633,6,37065,36900,True,True,True,True,True,True
98848599999,6.366817,124.751294,1,1,0,False,False,False,False,False,False
98851041231,14.8,120.26667,6,26096,25516,True,True,True,True,True,True
99020099999,71.5,19.0,1,61,0,False,False,False,False,False,False
99090099999,66.0,2.0,1,66,0,False,False,False,False,False,False
99400699999,26.4,-81.88,4,27456,0,False,False,False,False,False,False
99400799999,21.3,-157.87,5,41692,0,False,False,False,False,False,False
99400899999,28.12,-82.8,5,42821,41886,True,True,True,True,True,True
99401099999,28.9,-89.43,4,25808,0,False,False,False,False,False,False
99401199999,46.208,-123.767,5,42422,0,False,False,False,False,False,False
99401299999,41.745,-124.183,5,41758,0,False,False,False,False,False,False
99401399999,48.863,-122.758,4,21544,0,False,False,False,False,False,False
99401499999,47.605,-122.338,4,24999,23974,True,True,True,True,True,True
99401599999,48.547,-123.01,5,42257,0,False,False,False,False,False,False
99401699999,37.807,-122.465,5,41773,0,False,False,False,False,False,False
99401799999,40.767,-124.217,4,27824,0,False,False,False,False,False,False
99401899999,32.867,-117.258,5,39764,0,False,False,False,False,False,False
99401999999,36.605,-121.888,1,7956,7603,True,True,True,True,True,True
99402099999,36.91,-75.71,1,8696,0,False,False,False,False,False,False
99402299999,37.99,-122.975,2,14590,0,False,False,False,False,False,False
99402399999,35.177,-120.76,5,42134,0,False,False,False,False,False,False
99402499999,48.125,-123.44,5,42795,41818,True,True,True,True,True,True
99402599999,48.112,-122.758,5,41807,39082,True,True,True,True,True,True
99402699999,44.625,-124.043,5,41708,0,False,False,False,False,False,False
99402899999,34.008,-118.5,5,40271,0,False,False,False,False,False,False
99402999999,46.708,-123.965,5,41734,0,False,False,False,False,False,False
99403199999,42.74,-124.497,5,39196,0,False,False,False,False,False,False
99403399999,37.772,-122.298,5,42066,0,False,False,False,False,False,False
99403499999,38.057,-122.038,5,42547,41384,True,True,True,True,True,True
99403699999,37.928,-122.4,5,41782,39193,True,True,True,True,True,True
99404199999,37.507,-122.2,5,42687,41858,True,True,True,True,True,True
99404299999,18.33,-64.92,5,32950,0,False,False,False,False,False,False
99404399999,18.47,-66.12,5,38482,0,False,False,False,False,False,False
99404499999,38.92,-123.7,5,42418,0,False,False,False,False,False,False
99404599999,29.73,-84.98,5,42184,0,False,False,False,False,False,False
99404699999,41.28,-70.1,5,40708,0,False,False,False,False,False,False
99404799999,30.4,-87.22,5,41893,40357,True,True,True,True,True,True
99404899999,47.267,-122.413,5,42343,40442,True,True,True,True,True,True
99405099999,26.61,-80.03,5,39136,0,False,False,False,False,False,False
99406099999,43.97,-68.13,4,27815,0,False,False,False,False,False,False
99406599999,44.256,-83.443,5,35882,34014,True,True,True,True,True,True
99406699999,46.762,-84.966,5,39014,38429,True,True,True,True,True,True
99407099999,47.68,-124.49,5,38132,0,False,False,False,False,False,False
99408099999,57.27,-133.63,5,43406,0,False,False,False,False,False,False
99408199999,58.92,-151.95,5,37077,0,False,False,False,False,False,False
99408299999,28.43,-82.66,5,32610,0,False,False,False,False,False,False
99408399999,25.08,-81.09,1,8540,0,False,False,False,False,False,False
99408499999,59.74,-149.47,4,30420,0,False,False,False,False,False,False
99408699999,30.06,-84.29,5,42271,41254,True,True,True,True,True,True
99409099999,48.22,-88.37,5,41936,41308,True,True,True,True,True,True
99411099999,27.83,-97.05,5,38574,0,False,False,False,False,False,False
99413099999,47.87,-89.31,5,36386,35794,True,True,True,True,True,True
99414099999,41.4,-71.03,4,22991,0,False,False,False,False,False,False
99416099999,34.62,-76.52,4,32347,0,False,False,False,False,False,False
99418099999,48.32,-122.84,5,41484,0,False,False,False,False,False,False
99419099999,47.08,-90.73,5,40667,40073,True,True,True,True,True,True
99420099999,47.18,-87.22,5,38143,37710,True,True,True,True,True,True
99421099999,34.58,-120.65,5,43032,42607,True,True,True,True,True,True
99422099999,27.07,-82.45,5,43354,42795,True,True,True,True,True,True
99423099999,32.68,-79.89,5,43353,0,False,False,False,False,False,False
99425099999,42.49,-79.35,5,41845,41073,True,True,True,True,True,True
99426099999,29.67,-94.05,5,33529,31277,True,True,True,True,True,True
99427099999,42.97,-70.62,5,43348,0,False,False,False,False,False,False
99428099999,44.61,-124.07,5,40487,0,False,False,False,False,False,False
99430099999,48.39,-124.74,2,15768,0,False,False,False,False,False,False
99433099999,43.75,-87.69,5,43191,42381,True,True,True,True,True,True
99434099999,41.63,-82.84,5,39711,39243,True,True,True,True,True,True
99435099999,47.66,-122.44,5,43022,42518,True,True,True,True,True,True
99437099999,43.78,-68.86,5,28367,0,False,False,False,False,False,False
99439099999,26.7,-79.0,5,41358,0,False,False,False,False,False,False
99440099999,38.9,-76.44,5,40202,0,False,False,False,False,False,False
99441099999,29.86,-81.26,5,43356,42751,True,True,True,True,True,True
99442099999,30.25,-88.07,5,43407,0,False,False,False,False,False,False
99443099999,25.01,-80.38,4,22960,0,False,False,False,False,False,False
99445099999,24.63,-81.11,4,26675,0,False,False,False,False,False,False
99456099999,25.59,-80.1,5,34696,0,False,False,False,False,False,False
99457099999,24.46,-81.88,5,40348,0,False,False,False,False,False,False
99462099999,24.84,-80.86,5,27969,0,False,False,False,False,False,False
99464099999,29.14,-83.03,5,43071,0,False,False,False,False,False,False
99465099999,29.82,-83.59,5,43344,0,False,False,False,False,False,False
99466099999,61.06,-146.7,5,39073,0,False,False,False,False,False,False
99467099999,61.08,-146.66,5,43528,0,False,False,False,False,False,False
99468099999,60.84,-146.88,5,35596,0,False,False,False,False,False,False
99469099999,60.55,-152.14,4,28375,0,False,False,False,False,False,False
99470099999,59.38,-153.35,5,43028,0,False,False,False,False,False,False
99471099999,27.3,-97.42,5,41700,0,False,False,False,False,False,False
99472099999,59.33,-151.99,5,42934,0,False,False,False,False,False,False
99475099999,41.31,-72.08,5,32120,0,False,False,False,False,False,False
99479099999,28.45,-96.4,4,33403,0,False,False,False,False,False,False
99480099999,26.8,-97.47,4,32804,0,False,False,False,False,False,False
99482099999,29.41,-84.86,5,38547,0,False,False,False,False,False,False
99495199999,27.862,-80.445,5,39962,0,False,False,False,False,False,False
99497199999,42.35,-71.05,5,41326,39241,True,True,True,True,True,True
99497399999,45.28,-86.98,5,37932,36883,True,True,True,True,True,True
99497499999,45.2,-87.12,2,7240,5111,True,True,True,True,True,True
99497599999,34.2,-76.67,5,42038,0,False,False,False,False,False,False
99497799999,29.27,-89.95,4,30398,0,False,False,False,False,False,False
99497999999,44.02,-83.53,5,40440,40246,True,True,True,True,True,True
99707999999,45.035,-83.194,5,36779,33835,True,True,True,True,True,True
99717199999,57.052,-135.342,5,42362,0,False,False,False,False,False,False
99717299999,18.318,-64.724,5,42044,0,False,False,False,False,False,False
99717399999,20.037,-155.829,5,41771,39746,True,True,True,True,True,True
99717499999,32.782,-79.925,5,41402,39887,True,True,True,True,True,True
99717599999,66.986,-160.574,2,13749,11307,True,True,True,True,True,True
99717699999,59.602,-151.417,5,32348,0,False,False,False,False,False,False
99717799999,59.923,-141.359,4,12389,0,False,False,False,False,False,False
99717899999,58.198,-134.257,5,25260,0,False,False,False,False,False,False
99717999999,55.099,-131.182,5,25404,0,False,False,False,False,False,False
99723699999,29.44,-92.06,5,30537,0,False,False,False,False,False,False
99723999999,28.87,-90.48,5,22335,0,False,False,False,False,False,False
99725499999,42.88,-78.89,5,42783,42046,True,True,True,True,True,True
99725599999,41.73,-87.54,5,42801,41987,True,True,True,True,True,True
99725799999,45.99,-83.9,5,42647,41866,True,True,True,True,True,True
99725899999,43.01,-82.42,5,41610,40648,True,True,True,True,True,True
99725999999,47.75,-90.34,5,42627,41657,True,True,True,True,True,True
99726099999,43.85,-82.64,5,42143,41239,True,True,True,True,True,True
99726199999,43.95,-86.44,5,41642,40684,True,True,True,True,True,True
99726299999,46.55,-87.38,5,42708,41941,True,True,True,True,True,True
99726499999,43.46,-76.51,5,40826,39984,True,True,True,True,True,True
99726599999,46.49,-84.63,5,42015,40933,True,True,True,True,True,True
99726899999,46.5,-84.37,5,42291,40899,True,True,True,True,True,True
99727099999,39.35,-74.42,5,42549,0,False,False,False,False,False,False
99727199999,40.701,-74.014,5,42289,41267,True,True,True,True,True,True
99727299999,40.639,-74.146,5,42225,40980,True,True,True,True,True,True
99727399999,41.7,-71.17,5,42733,41766,True,True,True,True,True,True
99727499999,41.52,-70.67,5,42105,0,False,False,False,False,False,False
99727599999,43.65,-70.25,5,42240,0,False,False,False,False,False,False
99727799999,41.72,-71.33,5,42101,40359,True,True,True,True,True,True
99727899999,41.8,-71.4,5,42521,40932,True,True,True,True,True,True
99727999999,41.7,-71.0,5,42226,40731,True,True,True,True,True,True
99728099999,40.8,-73.77,5,41794,40310,True,True,True,True,True,True
99728199999,38.78,-75.12,5,42064,0,False,False,False,False,False,False
99728299999,41.05,-71.97,5,41180,0,False,False,False,False,False,False
99728399999,41.35,-72.08,5,41342,0,False,False,False,False,False,False
99728499999,41.28,-72.88,5,41796,40719,True,True,True,True,True,True
99728599999,41.5,-71.32,5,41565,39714,True,True,True,True,True,True
99728699999,39.93,-75.0,5,42300,41095,True,True,True,True,True,True
99728799999,44.9,-66.98,5,41829,0,False,False,False,False,False,False
99728899999,41.58,-71.4,5,41601,38888,True,True,True,True,True,True
99728999999,40.47,-74.0,5,41659,0,False,False,False,False,False,False
99729099999,41.17,-73.18,5,40425,36489,True,True,True,True,True,True
99729399999,41.55,-82.9,5,42607,41737,True,True,True,True,True,True
99729499999,41.637,-71.339,5,41710,39784,True,True,True,True,True,True
99729599999,41.68,-83.4,5,42568,41760,True,True,True,True,True,True
99729699999,39.27,-76.57,5,42010,40188,True,True,True,True,True,True
99729799999,38.57,-76.07,5,42129,0,False,False,False,False,False,False
99729999999,36.97,-76.12,2,14622,0,False,False,False,False,False,False
99730099999,39.52,-75.8,5,41939,39838,True,True,True,True,True,True
99730199999,32.03,-80.9,5,41800,39955,True,True,True,True,True,True
99730299999,39.22,-76.52,5,42563,0,False,False,False,False,False,False
99730499999,37.98,-76.47,5,42151,0,False,False,False,False,False,False
99730599999,36.77,-76.3,5,41709,39817,True,True,True,True,True,True
99730699999,33.65,-78.92,1,8367,0,False,False,False,False,False,False
99730799999,35.8,-75.53,5,40968,0,False,False,False,False,False,False
99730999999,38.32,-76.45,5,36064,0,False,False,False,False,False,False
99731299999,39.2,-76.23,5,41742,39520,True,True,True,True,True,True
99731399999,37.6,-75.68,5,42049,40894,True,True,True,True,True,True
99731499999,38.87,-77.02,5,42039,40744,True,True,True,True,True,True
99731599999,37.22,-76.48,5,42002,40344,True,True,True,True,True,True
99733799999,29.768,-93.343,5,41014,0,False,False,False,False,False,False
99733899999,42.0,-87.5,5,41730,40926,True,True,True,True,True,True
99733999999,41.73,-86.93,5,39243,37188,True,True,True,True,True,True
99734099999,42.58,-87.8,5,43360,42725,True,True,True,True,True,True
99734199999,43.23,-86.33,5,42360,41832,True,True,True,True,True,True
99734299999,43.05,-87.88,5,35910,32726,True,True,True,True,True,True
99734399999,42.4,-86.28,5,36860,34629,True,True,True,True,True,True
99734499999,41.82,-83.18,5,37274,32101,True,True,True,True,True,True
99734599999,27.97,-82.83,5,40962,38695,True,True,True,True,True,True
99734699999,26.65,-81.87,5,42159,40654,True,True,True,True,True,True
99734799999,30.67,-81.47,5,42152,40770,True,True,True,True,True,True
99734899999,24.55,-81.8,5,35414,0,False,False,False,False,False,False
99734999999,17.7,-64.75,5,36719,0,False,False,False,False,False,False
99735099999,17.97,-67.05,5,37949,0,False,False,False,False,False,False
99735199999,26.12,-81.8,4,27289,0,False,False,False,False,False,False
99735299999,30.22,-85.88,5,42299,0,False,False,False,False,False,False
99735399999,27.75,-82.62,5,41112,0,False,False,False,False,False,False
99735499999,28.42,-80.58,5,41404,0,False,False,False,False,False,False
99735599999,25.73,-80.15,5,41913,0,False,False,False,False,False,False
99735699999,24.72,-81.1,5,42411,0,False,False,False,False,False,False
99735899999,30.397,-81.43,5,42132,40779,True,True,True,True,True,True
99735999999,45.0666666,-83.4166666,5,42834,42060,True,True,True,True,True,True
99736099999,29.77,-90.42,5,41876,39648,True,True,True,True,True,True
99736199999,29.48,-94.92,5,41533,0,False,False,False,False,False,False
99736499999,29.3,-94.78,5,41355,0,False,False,False,False,False,False
99736699999,27.58,-97.22,5,39857,0,False,False,False,False,False,False
99736899999,29.73,-93.87,5,39084,36916,True,True,True,True,True,True
99736999999,26.05,-97.22,5,41537,0,False,False,False,False,False,False
99737099999,29.68,-94.98,5,41711,39871,True,True,True,True,True,True
99737299999,39.9,-75.57,5,36836,35445,True,True,True,True,True,True
99737999999,28.2,-117.35,5,41904,0,False,False,False,False,False,False
99738099999,51.87,-176.63,5,40761,0,False,False,False,False,False,False
99738199999,61.23,-149.88,5,41989,40032,True,True,True,True,True,True
99738299999,60.68,-151.4,5,41987,36591,True,True,True,True,True,True
99738399999,64.5,-165.42,5,41686,36359,True,True,True,True,True,True
99738499999,20.9,-156.47,5,41868,0,False,False,False,False,False,False
99738699999,70.4,-148.52,5,41221,0,False,False,False,False,False,False
99738799999,19.28,166.62,5,38867,0,False,False,False,False,False,False
99768799999,40.08,-74.88,5,42326,41043,True,True,True,True,True,True
99768899999,38.22,-76.03,5,41016,0,False,False,False,False,False,False
99768999999,38.98,-75.1,4,20026,0,False,False,False,False,False,False
99769199999,36.93,-76.02,5,41787,39687,True,True,True,True,True,True
99769299999,41.53,-81.63,5,42151,41197,True,True,True,True,True,True
99769399999,36.88,-76.33,4,33997,33265,True,True,True,True,True,True
99769499999,39.58,-75.58,5,42483,41138,True,True,True,True,True,True
99769599999,34.2,-77.83,5,42291,0,False,False,False,False,False,False
99769699999,47.92,-124.63,5,32866,0,False,False,False,False,False,False
99769799999,46.48,-84.3,5,42290,41521,True,True,True,True,True,True
99769899999,40.8,-74.75,5,41860,40374,True,True,True,True,True,True
99769999999,-14.28,-170.7,5,34718,0,False,False,False,False,False,False
99770199999,27.63,-82.57,5,41792,0,False,False,False,False,False,False
99770399999,28.92,-89.4,5,34539,0,False,False,False,False,False,False
99770499999,67.57,-164.65,5,40969,0,False,False,False,False,False,False
99770599999,27.85,-82.55,5,42044,0,False,False,False,False,False,False
99770699999,45.55,-123.9,1,3552,0,False,False,False,False,False,False
99770799999,43.32,-70.55,5,41422,0,False,False,False,False,False,False
99770899999,37.25,-76.33,5,41205,0,False,False,False,False,False,False
99772999999,29.35,-94.72,5,32519,0,False,False,False,False,False,False
99773199999,45.2,-85.55,5,40293,39718,True,True,True,True,True,True
99773299999,47.27,-88.53,5,27034,25201,True,True,True,True,True,True
99773399999,24.68,-82.77,5,33731,0,False,False,False,False,False,False
99773499999,37.92,-122.45,4,29058,26908,True,True,True,True,True,True
99773599999,42.35,-87.82,5,30950,29804,True,True,True,True,True,True
